level,category,word,kana,romaji,pos,meaning_zh,example,example_zh
N2,副詞・擬態語（N2）,すべすべ,すべすべ,subesube,副,光滑細嫩,温泉（おんせん）に入（はい）って肌（はだ）がすべすべになった。,泡了溫泉皮膚變得光滑細嫩。
N2,副詞・擬態語（N2）,ざらざら,ざらざら,zarazara,副,粗糙,砂（すな）で床（ゆか）がざらざらしている。,沙子讓地板變得粗糙。
N2,副詞・擬態語（N2）,もちもち,もちもち,mochimochi,副,Q彈；有嚼勁,このパンはもちもちしていておいしい。,這麵包Q彈有嚼勁很好吃。
N2,副詞・擬態語（N2）,ねばねば,ねばねば,nebaneba,副,黏黏的,納豆（なっとう）はねばねばしている。,納豆黏黏的。
N2,副詞・擬態語（N2）,べたべた,べたべた,betabeta,副,黏糊糊,汗（あせ）で体（からだ）がべたべたする。,流汗身體黏糊糊的。
N2,副詞・擬態語（N2）,ぬるぬる,ぬるぬる,nurunuru,副,滑膩；黏滑,石（いし）に苔（こけ）が生（は）えてぬるぬるする。,石頭長苔變得黏滑。
N2,副詞・擬態語（N2）,でこぼこ,でこぼこ,dekoboko,副,凹凸不平,この道（みち）はでこぼこで歩（ある）きにくい。,這條路凹凸不平難走。
N2,副詞・擬態語（N2）,つやつや,つやつや,tsuyatsuya,副,有光澤；亮麗,手入（てい）れをして髪（かみ）がつやつやだ。,保養後頭髮亮麗有光澤。
N2,副詞・擬態語（N2）,てかてか,てかてか,tekateka,副,油亮；發亮,額（ひたい）が汗（あせ）でてかてか光（ひか）っている。,額頭因汗水油亮發光。
N2,副詞・擬態語（N2）,こつこつ,こつこつ,kotsukotsu,副,勤勤懇懇；一點一滴,毎日（まいにち）こつこつと単語（たんご）を覚（おぼ）える。,每天一點一滴地背單字。
N2,副詞・擬態語（N2）,せっせと,せっせと,sesseto,副,勤奮地；不停地,せっせと貯金（ちょきん）をしている。,勤奮地存錢。
N2,副詞・擬態語（N2）,てくてく,てくてく,tekuteku,副,一步一步走；徒步,駅（えき）まで三十分（さんじゅっぷん）てくてく歩（ある）いた。,徒步走了三十分鐘到車站。
N2,副詞・擬態語（N2）,まごまご,まごまご,magomago,副,手忙腳亂；不知所措,道（みち）に迷（まよ）ってまごまごしてしまった。,迷路了不知所措。
N2,副詞・擬態語（N2）,おろおろ,おろおろ,orooro,副,驚慌失措,急（きゅう）な知（し）らせにおろおろするばかりだ。,面對突來消息只是驚慌失措。
N2,副詞・擬態語（N2）,びくびく,びくびく,bikubiku,副,提心吊膽,叱（しか）られるのではないかとびくびくしている。,擔心被罵而提心吊膽。
N2,副詞・擬態語（N2）,おどおど,おどおど,odoodo,副,畏畏縮縮；忐忑不安,面接（めんせつ）でおどおどしてしまった。,面試時顯得畏畏縮縮。
N2,副詞・擬態語（N2）,くよくよ,くよくよ,kuyokuyo,副,悶悶不樂；耿耿於懷,済（す）んだことをくよくよしても仕方（しかた）がない。,為過去的事耿耿於懷也沒用。
N2,副詞・擬態語（N2）,もやもや,もやもや,moyamoya,副,鬱悶；朦朧不清,誤解（ごかい）が解（と）けず胸（むね）がもやもやする。,誤會沒解開心裡鬱悶。
N2,副詞・擬態語（N2）,しっとり,しっとり,shittori,副,濕潤；沉靜,雨上（あめあ）がりの空気（くうき）はしっとりしている。,雨後的空氣濕潤沉靜。
N2,副詞・擬態語（N2）,どんより,どんより,don'yori,副,陰沉；混濁,空（そら）がどんよりと曇（くも）っている。,天空陰沉沉地佈滿雲。
N2,接続詞・連体詞（N2）,且つ,かつ,katsu,接続,而且；並且,この方法（ほうほう）は簡単（かんたん）で且つ（かつ）確実（かくじつ）だ。,這個方法既簡單又確實。
N2,接続詞・連体詞（N2）,乃至,ないし,naishi,接続,或；至（範圍）,参加者（さんかしゃ）は三人（さんにん）乃至（ないし）五人（ごにん）を予定（よてい）している。,預定參加者為三到五人。
N2,接続詞・連体詞（N2）,ひいては,ひいては,hiite wa,接続,進而；甚至,健康（けんこう）は個人（こじん）、ひいては社会（しゃかい）のためになる。,健康有益於個人，進而有益於社會。
N2,接続詞・連体詞（N2）,よって,よって,yotte,接続,因此；因而,証拠（しょうこ）が不十分（ふじゅうぶん）だ。よって結論（けつろん）は出（だ）せない。,證據不足，因此無法下結論。
N2,接続詞・連体詞（N2）,それゆえ,それゆえ,sore yue,接続,因此；正因如此,彼（かれ）は正直（しょうじき）だ。それゆえ皆（みな）に信頼（しんらい）されている。,他很誠實，因此受到大家的信賴。
N2,接続詞・連体詞（N2）,それに伴い,それにともない,sore ni tomonai,接続,隨之；伴隨於此,人口（じんこう）が増（ふ）え、それに伴い（ともない）住宅（じゅうたく）が不足（ふそく）している。,人口增加，隨之住宅也不足。
N2,接続詞・連体詞（N2）,これに対し,これにたいし,kore ni taishi,接続,相對於此；對此,兄（あに）は理系（りけい）だ。これに対し（たいし）弟（おとうと）は文系（ぶんけい）だ。,哥哥是理科，相對地弟弟是文科。
N2,接続詞・連体詞（N2）,他方,たほう,tahō,接続,另一方面,収入（しゅうにゅう）は増（ふ）えた。他方（たほう）、支出（ししゅつ）も増（ふ）えた。,收入增加了，另一方面支出也增加了。
N2,接続詞・連体詞（N2）,その反面,そのはんめん,sono hanmen,接続,另一面；相反地,この車（くるま）は速（はや）い。その反面（はんめん）、燃費（ねんぴ）が悪（わる）い。,這輛車很快，但另一面油耗很差。
N2,接続詞・連体詞（N2）,とはいうものの,とはいうものの,to wa iu mono no,接続,話雖如此,春（はる）になった。とはいうものの、まだ寒（さむ）い日（ひ）が続（つづ）く。,已經入春了，話雖如此，寒冷的日子仍在持續。
N2,接続詞・連体詞（N2）,そうは言っても,そうはいっても,sō wa itte mo,接続,儘管如此,締（し）め切（き）りが近（ちか）い。そうは言っても（いっても）、焦（あせ）っても仕方（しかた）がない。,截止日快到了，儘管如此，著急也沒用。
N2,接続詞・連体詞（N2）,それはさておき,それはさておき,sore wa sate oki,接続,那個先擱一邊；言歸正傳,それはさておき、本題（ほんだい）に入（はい）りましょう。,那個先擱一邊，我們進入正題吧。
N2,接続詞・連体詞（N2）,ときに,ときに,toki ni,接続,對了（轉換話題）,ときに、来週（らいしゅう）の予定（よてい）は決（き）まりましたか。,對了，下週的行程決定了嗎？
N2,接続詞・連体詞（N2）,いわんや,いわんや,iwan ya,接続,何況；更不用說,大人（おとな）でも難（むずか）しい。いわんや子供（こども）にできるはずがない。,連大人都覺得難，何況小孩不可能做到。
N2,接続詞・連体詞（N2）,まして,まして,mashite,接続,何況；況且,大人（おとな）でも持（も）てない荷物（にもつ）を、まして子供（こども）には無理（むり）だ。,連大人都拿不動的行李，何況小孩更不可能。
N2,接続詞・連体詞（N2）,ましてや,ましてや,mashite ya,接続,更何況,平日（へいじつ）でも混（こ）む。ましてや休日（きゅうじつ）は大変（たいへん）だ。,連平日都很擠，更何況假日不得了。
N2,接続詞・連体詞（N2）,加えて,くわえて,kuwaete,接続,加上；此外,雨（あめ）が強（つよ）い。加えて（くわえて）風（かぜ）も出（で）てきた。,雨勢很大，加上風也起來了。
N2,接続詞・連体詞（N2）,のみならず,のみならず,nomi narazu,接続,不僅；而且,彼（かれ）は英語（えいご）のみならず中国語（ちゅうごくご）も話（はな）せる。,他不僅會英語，還會中文。
N2,接続詞・連体詞（N2）,ばかりか,ばかりか,bakari ka,接続,不但；豈止,彼（かれ）は謝（あやま）るばかりか、逆（ぎゃく）に怒（おこ）り出（だ）した。,他非但不道歉，反而發起脾氣來。
N2,接続詞・連体詞（N2）,どころか,どころか,dokoro ka,接続,別說；豈止,貯金（ちょきん）どころか借金（しゃっきん）まである。,別說存款了，甚至還有負債。
N2,接続詞・連体詞（N2）,かたがた,かたがた,katagata,接続,順便；兼,お礼（れい）かたがた、ご挨拶（あいさつ）に伺（うかが）いました。,順道致謝，前來問候。
N2,接続詞・連体詞（N2）,並行して,へいこうして,heikō shite,接続,並行地；同時,仕事（しごと）と並行して（へいこうして）資格（しかく）の勉強（べんきょう）を進（すす）める。,在工作的同時並行推進考證照的學習。
N2,接続詞・連体詞（N2）,これを機に,これをきに,kore o ki ni,接続,藉此機會,これを機に（きに）、生活習慣（せいかつしゅうかん）を見直（みなお）そうと思（おも）う。,想藉這個機會重新檢視生活習慣。
N2,接続詞・連体詞（N2）,この際,このさい,kono sai,接続,趁此機會；既然這樣,この際（さい）、要（い）らない物（もの）を全部（ぜんぶ）捨（す）てよう。,趁這個機會，把不要的東西全部丟掉吧。
N2,接続詞・連体詞（N2）,いずれにしても,いずれにしても,izure ni shite mo,接続,無論如何,いずれにしても、明日（あした）までに決（き）めなければならない。,無論如何，都必須在明天之前決定。
N2,接続詞・連体詞（N2）,ともあれ,ともあれ,tomoare,接続,總之；姑且不論,ともあれ、無事（ぶじ）に着（つ）いてよかった。,總之，平安到達真是太好了。
N2,接続詞・連体詞（N2）,兎にも角にも,とにもかくにも,to ni mo kaku ni mo,接続,總而言之；無論如何,兎にも角にも（とにもかくにも）、まず落（お）ち着（つ）いて話（はな）そう。,總而言之，先冷靜下來談吧。
N2,接続詞・連体詞（N2）,何はともあれ,なにはともあれ,nani wa tomoare,接続,無論如何；首先,何はともあれ（なにはともあれ）、体（からだ）が第一（だいいち）だ。,無論如何，身體最重要。
N2,接続詞・連体詞（N2）,結局のところ,けっきょくのところ,kekkyoku no tokoro,接続,歸根究底；到頭來,結局のところ（けっきょくのところ）、努力（どりょく）が一番（いちばん）大切（たいせつ）だ。,歸根究底，努力最重要。
N2,接続詞・連体詞（N2）,つまるところ,つまるところ,tsumaru tokoro,接続,總歸；說到底,つまるところ、問題（もんだい）はお金（かね）だ。,說到底，問題就是錢。
N2,接続詞・連体詞（N2）,言い換えれば,いいかえれば,iikaereba,接続,換句話說,彼（かれ）は無口（むくち）だ。言い換えれば（いいかえれば）、慎重（しんちょう）な人（ひと）だ。,他話少，換句話說，是個謹慎的人。
N2,接続詞・連体詞（N2）,というのも,というのも,to iu no mo,接続,這是因為,今日（きょう）は休（やす）んだ。というのも熱（ねつ）があったからだ。,今天請假了，這是因為發燒了。
N2,接続詞・連体詞（N2）,そればかりか,そればかりか,sore bakari ka,接続,不僅如此,道（みち）に迷（まよ）った。そればかりか雨（あめ）まで降（ふ）ってきた。,迷路了，不僅如此還下起雨來。
N2,接続詞・連体詞（N2）,それはそうと,それはそうと,sore wa sō to,接続,話說回來；對了,それはそうと、あの件（けん）はどうなりましたか。,話說回來，那件事後來怎麼樣了？
N2,接続詞・連体詞（N2）,それはそれとして,それはそれとして,sore wa sore to shite,接続,那個另當別論,事情（じじょう）は分（わ）かった。それはそれとして、結論（けつろん）を急（いそ）ごう。,情況我明白了，那個另當別論，先趕快下結論吧。
N2,接続詞・連体詞（N2）,とすると,とすると,to suru to,接続,這麼說來；如果那樣,彼（かれ）が犯人（はんにん）だ。とすると動機（どうき）は何（なに）だろう。,他是犯人，這麼說來動機是什麼呢？
N2,接続詞・連体詞（N2）,とすれば,とすれば,to sureba,接続,如果是那樣的話,全員（ぜんいん）来（く）る。とすれば席（せき）が足（た）りない。,全員都來，那樣的話座位就不夠。
N2,接続詞・連体詞（N2）,だとしたら,だとしたら,da to shitara,接続,如果是這樣,これが本物（ほんもの）だとしたら、大変（たいへん）な価値（かち）がある。,如果這是真品，那就有極高的價值。
N2,接続詞・連体詞（N2）,そうなると,そうなると,sō naru to,接続,那樣一來,値段（ねだん）が上（あ）がる。そうなると買（か）う人（ひと）が減（へ）る。,價格上漲，那樣一來買的人就會減少。
N2,接続詞・連体詞（N2）,こうして,こうして,kōshite,接続,就這樣,こうして二人（ふたり）は無事（ぶじ）に再会（さいかい）できた。,就這樣，兩人平安地重逢了。
N2,接続詞・連体詞（N2）,そうして,そうして,sōshite,接続,然後；就那樣,毎日（まいにち）練習（れんしゅう）した。そうして優勝（ゆうしょう）を勝（か）ち取（と）った。,每天練習，然後奪得了冠軍。
N2,接続詞・連体詞（N2）,かくして,かくして,kakushite,接続,就這樣（書面）,かくして戦争（せんそう）は終（お）わりを迎（むか）えた。,就這樣，戰爭迎來了結束。
N2,接続詞・連体詞（N2）,しかしながら,しかしながら,shikashi nagara,接続,然而；但是,計画（けいかく）は良（よ）い。しかしながら予算（よさん）が足（た）りない。,計畫很好，然而預算不足。
N2,接続詞・連体詞（N2）,だとしても,だとしても,da to shite mo,接続,即使如此,忙（いそが）しい。だとしても連絡（れんらく）くらいはすべきだ。,很忙，即使如此至少也該聯絡一下。
N2,接続詞・連体詞（N2）,そのくせ,そのくせ,sono kuse,接続,卻；然而,彼（かれ）は文句（もんく）ばかり言（い）う。そのくせ自分（じぶん）では何（なに）もしない。,他老是抱怨，卻自己什麼都不做。
N2,接続詞・連体詞（N2）,なんなら,なんなら,nan nara,接続,如果需要的話；要不然,なんなら、私（わたし）が代（か）わりに行（い）きましょうか。,要不然，我來代替去吧？
N2,接続詞・連体詞（N2）,ついては,ついては,tsuite wa,接続,因此；為此,引（ひ）っ越（こ）すことになりました。ついては住所（じゅうしょ）をお知（し）らせします。,我要搬家了，為此通知您新地址。
N2,接続詞・連体詞（N2）,つきましては,つきましては,tsukimashite wa,接続,因此（敬）,会議（かいぎ）を延期（えんき）します。つきましては日程（にってい）を再調整（さいちょうせい）します。,會議將延期，因此將重新調整日程。
N2,接続詞・連体詞（N2）,さらには,さらには,sara ni wa,接続,甚至；進一步,国内（こくない）、さらには海外（かいがい）にも支店（してん）を広（ひろ）げる。,在國內，甚至海外也拓展分店。
N2,接続詞・連体詞（N2）,かといって,かといって,ka to itte,接続,話雖如此；但也不,嫌（きら）いではない。かといって好（す）きでもない。,並不討厭，但也說不上喜歡。
N2,接続詞・連体詞（N2）,だからといって,だからといって,da kara to itte,接続,即便如此也不,高（たか）い。だからといって質（しつ）が良（よ）いとは限（かぎ）らない。,很貴，但即便如此也不一定品質就好。
N2,接続詞・連体詞（N2）,とはいっても,とはいっても,to wa itte mo,接続,雖說如此,近（ちか）い。とはいっても歩（ある）けば三十分（さんじゅっぷん）かかる。,很近，雖說如此走路也要三十分鐘。
N2,接続詞・連体詞（N2）,なにしろ,なにしろ,nani shiro,接続,畢竟；不管怎樣,なにしろ人（ひと）が多（おお）くて、前（まえ）に進（すす）めない。,畢竟人太多了，根本無法前進。
N2,接続詞・連体詞（N2）,これにより,これにより,kore ni yori,接続,藉此；因此,新（あたら）しい法律（ほうりつ）ができた。これにより手続（てつづ）きが簡単（かんたん）になる。,制定了新法律，因此手續變得簡單。
N2,接続詞・連体詞（N2）,これによって,これによって,kore ni yotte,接続,由此；藉此,機械（きかい）を導入（どうにゅう）した。これによって作業（さぎょう）が速（はや）くなった。,引進了機械，由此作業變快了。
N2,接続詞・連体詞（N2）,それだけに,それだけに,sore dake ni,接続,正因如此,苦労（くろう）した。それだけに喜（よろこ）びも大（おお）きい。,吃了苦，正因如此喜悅也格外大。
N2,接続詞・連体詞（N2）,ばかりでなく,ばかりでなく,bakari de naku,接続,不僅；不只,味（あじ）ばかりでなく、見（み）た目（め）も大切（たいせつ）だ。,不僅是味道，外觀也很重要。
N2,接続詞・連体詞（N2）,はもとより,はもとより,wa motoyori,接続,不用說；當然,平日（へいじつ）はもとより、休日（きゅうじつ）も営業（えいぎょう）している。,平日就不用說了，假日也營業。
N2,接続詞・連体詞（N2）,もとより,もとより,motoyori,接続,本來；原本,失敗（しっぱい）はもとより覚悟（かくご）の上（うえ）だった。,失敗本來就在我的預料之中。
N2,接続詞・連体詞（N2）,併せて,あわせて,awasete,接続,併同；一併,結果（けっか）を報告（ほうこく）します。併せて（あわせて）今後（こんご）の予定（よてい）も説明（せつめい）します。,報告結果，並一併說明今後的計畫。
N2,接続詞・連体詞（N2）,換言すれば,かんげんすれば,kangen sureba,接続,換言之,予算（よさん）が尽（つ）きた。換言すれば（かんげんすれば）、計画（けいかく）は中止（ちゅうし）だ。,預算用盡了，換言之，計畫中止。
N2,連体詞・慣用表現（N2）,いかなる,いかなる,ikanaru,連体,任何；無論怎樣的,いかなる理由（りゆう）があっても、暴力（ぼうりょく）は許（ゆる）されない。,無論有任何理由，暴力都不被允許。
N2,連体詞・慣用表現（N2）,あくる,あくる,akuru,連体,次；翌,あくる日（ひ）、彼（かれ）は早朝（そうちょう）に出発（しゅっぱつ）した。,隔天，他一大早就出發了。
N2,連体詞・慣用表現（N2）,きたる,きたる,kitaru,連体,即將到來的；下個,きたる十日（とおか）に運動会（うんどうかい）が開（ひら）かれる。,即將到來的十號將舉辦運動會。
N2,連体詞・慣用表現（N2）,さる,さる,saru,連体,上個；前不久的,さる五月（ごがつ）、彼（かれ）は会社（かいしゃ）を辞（や）めた。,就在前不久的五月，他辭去了工作。
N2,連体詞・慣用表現（N2）,とんだ,とんだ,tonda,連体,意外的；糟糕的,とんだ失敗（しっぱい）をして、皆（みな）に迷惑（めいわく）をかけた。,出了意想不到的差錯，給大家添了麻煩。
N2,連体詞・慣用表現（N2）,れっきとした,れっきとした,rekki to shita,連体,正式的；確鑿的,これはれっきとした証拠（しょうこ）だ。,這是確鑿的證據。
N2,連体詞・慣用表現（N2）,名だたる,なだたる,nadataru,連体,著名的；有名的,彼（かれ）は名だたる（なだたる）企業（きぎょう）で働（はたら）いている。,他在知名的企業工作。
N2,連体詞・慣用表現（N2）,錚々たる,そうそうたる,sōsōtaru,連体,卓越的；赫赫有名的,会場（かいじょう）には錚々たる（そうそうたる）顔（かお）ぶれが集（あつ）まった。,會場聚集了赫赫有名的陣容。
N2,連体詞・慣用表現（N2）,堂々たる,どうどうたる,dōdōtaru,連体,堂堂的；威嚴的,彼（かれ）は堂々たる（どうどうたる）態度（たいど）で発表（はっぴょう）した。,他以堂堂正正的態度發表。
N2,連体詞・慣用表現（N2）,悠々たる,ゆうゆうたる,yūyūtaru,連体,悠然的；從容的,悠々たる（ゆうゆうたる）大河（たいが）が目（め）の前（まえ）に広（ひろ）がる。,悠然的大河在眼前展開。
N2,連体詞・慣用表現（N2）,思いのほか,おもいのほか,omoi no hoka,副,意外地；出乎意料,試験（しけん）は思いのほか（おもいのほか）簡単（かんたん）だった。,考試出乎意料地簡單。
N2,連体詞・慣用表現（N2）,存外,ぞんがい,zongai,副,意外地；沒想到,引（ひ）っ越（こ）しは存外（ぞんがい）早（はや）く終（お）わった。,搬家意外地很快就結束了。
N2,連体詞・慣用表現（N2）,予想外,よそうがい,yosōgai,名,出乎預料,予想外（よそうがい）の結果（けっか）に、みんな驚（おどろ）いた。,出乎預料的結果讓大家都吃了一驚。
N2,連体詞・慣用表現（N2）,意外にも,いがいにも,igai ni mo,副,出乎意料地,意外にも（いがいにも）、彼（かれ）が一番（いちばん）先（さき）に着（つ）いた。,出乎意料地，他最先到達。
N2,連体詞・慣用表現（N2）,不意に,ふいに,fui ni,副,突然；冷不防,不意に（ふいに）後（うし）ろから声（こえ）をかけられた。,冷不防被人從後面叫住。
N2,連体詞・慣用表現（N2）,突如,とつじょ,totsujo,副,突然,突如（とつじょ）、空（そら）が暗（くら）くなり雨（あめ）が降（ふ）り出（だ）した。,天空突然變暗，下起雨來。
N2,連体詞・慣用表現（N2）,突如として,とつじょとして,totsujo to shite,副,突如其來地,突如として（とつじょとして）大（おお）きな音（おと）が響（ひび）いた。,突如其來地響起巨大的聲響。
N2,連体詞・慣用表現（N2）,にわかに,にわかに,niwaka ni,副,突然；驟然,空（そら）がにわかに曇（くも）り出（だ）した。,天空驟然陰了下來。
N2,連体詞・慣用表現（N2）,おもむろに,おもむろに,omomuro ni,副,徐徐地；慢慢地,彼（かれ）はおもむろに立（た）ち上（あ）がって話（はな）し始（はじ）めた。,他緩緩地站起來開始說話。
N2,連体詞・慣用表現（N2）,やおら,やおら,yaora,副,徐徐地；不慌不忙,老人（ろうじん）はやおら本（ほん）を閉（と）じた。,老人不慌不忙地把書合上。
N2,連体詞・慣用表現（N2）,一躍,いちやく,ichiyaku,副,一躍,その映画（えいが）で彼女（かのじょ）は一躍（いちやく）有名（ゆうめい）になった。,那部電影使她一躍成名。
N2,連体詞・慣用表現（N2）,一挙に,いっきょに,ikkyo ni,副,一舉；一口氣,問題（もんだい）を一挙に（いっきょに）解決（かいけつ）した。,一舉解決了問題。
N2,連体詞・慣用表現（N2）,ひとえに,ひとえに,hitoe ni,副,完全；全靠,成功（せいこう）できたのは、ひとえに皆様（みなさま）のおかげです。,能夠成功，完全是託各位的福。
N2,連体詞・慣用表現（N2）,ひとしきり,ひとしきり,hitoshikiri,副,一陣子,二人（ふたり）はひとしきり笑（わら）った後（あと）、話（はなし）を続（つづ）けた。,兩人笑了一陣子後，繼續談話。
N2,連体詞・慣用表現（N2）,しきりに,しきりに,shikiri ni,副,頻繁地；不斷地,犬（いぬ）がしきりに吠（ほ）えている。,狗不停地吠叫。
N2,連体詞・慣用表現（N2）,やたらと,やたらと,yatara to,副,過度地；胡亂地,今日（きょう）はやたらと喉（のど）が渇（かわ）く。,今天嗓子渴得厲害。
N2,連体詞・慣用表現（N2）,むやみやたらに,むやみやたらに,muyami yatara ni,副,胡亂；一味地,むやみやたらに買（か）い物（もの）をして後悔（こうかい）した。,胡亂購物後悔了。
N2,連体詞・慣用表現（N2）,思う存分,おもうぞんぶん,omou zonbun,副,盡情地,休（やす）みは思う存分（おもうぞんぶん）遊（あそ）びたい。,假日想盡情地玩。
N2,連体詞・慣用表現（N2）,心置きなく,こころおきなく,kokoro oki naku,副,無牽掛地；盡情地,仕事（しごと）が片付（かたづ）いて、心置きなく（こころおきなく）休（やす）める。,工作處理完了，可以無牽掛地休息。
N2,連体詞・慣用表現（N2）,心ゆくまで,こころゆくまで,kokoro yuku made,副,盡興；心滿意足地,温泉（おんせん）で心ゆくまで（こころゆくまで）くつろいだ。,在溫泉裡盡興地放鬆。
N2,連体詞・慣用表現（N2）,飽くまで,あくまで,aku made,副,終究；徹底,これは飽くまで（あくまで）私（わたし）個人（こじん）の意見（いけん）です。,這終究只是我個人的意見。
N2,連体詞・慣用表現（N2）,あくまでも,あくまでも,aku made mo,副,徹底；始終,彼（かれ）はあくまでも自分（じぶん）の主張（しゅちょう）を曲（ま）げなかった。,他始終不肯改變自己的主張。
N2,連体詞・慣用表現（N2）,どこまでも,どこまでも,doko made mo,副,到底；無止境地,どこまでも青（あお）い空（そら）が広（ひろ）がっている。,無邊無際的藍天延展開來。
N2,連体詞・慣用表現（N2）,徹頭徹尾,てっとうてつび,tettō tetsubi,副,徹頭徹尾,彼（かれ）は徹頭徹尾（てっとうてつび）反対（はんたい）の立場（たちば）だった。,他徹頭徹尾都站在反對的立場。
N2,連体詞・慣用表現（N2）,終始一貫,しゅうしいっかん,shūshi ikkan,副,始終一貫,彼（かれ）は終始一貫（しゅうしいっかん）、態度（たいど）を変（か）えなかった。,他始終如一，態度沒有改變。
N2,連体詞・慣用表現（N2）,首尾一貫,しゅびいっかん,shubi ikkan,名,首尾一貫；前後一致,彼（かれ）の主張（しゅちょう）は首尾一貫（しゅびいっかん）している。,他的主張前後一致。
N2,連体詞・慣用表現（N2）,曲がりなりに,まがりなりに,magari nari ni,副,勉勉強強,曲がりなりに（まがりなりに）も、仕事（しごと）を最後（さいご）までやり遂（と）げた。,雖然勉勉強強，還是把工作做到了最後。
N2,連体詞・慣用表現（N2）,なんだかんだ,なんだかんだ,nan da kan da,副,這樣那樣；種種,なんだかんだ言（い）っても、彼（かれ）は優（やさ）しい。,儘管嘴上這樣那樣說，他其實很溫柔。
N2,連体詞・慣用表現（N2）,何やかや,なにやかや,nani ya kaya,副,這樣那樣；種種,何やかや（なにやかや）と忙（いそが）しくて、返事（へんじ）が遅（おく）れた。,因為這樣那樣地忙，回覆晚了。
N2,連体詞・慣用表現（N2）,あれこれ,あれこれ,are kore,副,這個那個；種種,あれこれ悩（なや）んだ末（すえ）に、留学（りゅうがく）を決（き）めた。,東想西想煩惱了半天，最後決定去留學。
N2,連体詞・慣用表現（N2）,折よく,おりよく,ori yoku,副,湊巧；恰好,折よく（おりよく）バスが来（き）て、すぐに乗（の）れた。,湊巧公車來了，馬上就搭上了。
N2,連体詞・慣用表現（N2）,折悪しく,おりあしく,ori ashiku,副,不湊巧,折悪しく（おりあしく）雨（あめ）に降（ふ）られ、予定（よてい）が狂（くる）った。,不湊巧遇上下雨，打亂了計畫。
N2,連体詞・慣用表現（N2）,運よく,うんよく,un yoku,副,幸運地,運よく（うんよく）最後（さいご）の一枚（いちまい）の切符（きっぷ）が買（か）えた。,幸運地買到了最後一張票。
N2,連体詞・慣用表現（N2）,運悪く,うんわるく,un waruku,副,不幸地；倒霉,運悪く（うんわるく）、着（つ）いた時（とき）には店（みせ）が閉（し）まっていた。,很倒霉，到的時候店已經關了。
N2,連体詞・慣用表現（N2）,幸か不幸か,こうかふこうか,kō ka fukō ka,副,是幸還是不幸,幸か不幸か（こうかふこうか）、その日（ひ）は誰（だれ）もいなかった。,是幸還是不幸，那天沒有任何人在。
N2,連体詞・慣用表現（N2）,良くも悪くも,よくもわるくも,yoku mo waruku mo,副,無論好壞,良くも悪くも（よくもわるくも）、彼（かれ）は正直（しょうじき）な人間（にんげん）だ。,無論好壞，他都是個誠實的人。
N2,連体詞・慣用表現（N2）,好むと好まざるとに,このむとこのまざるとに,konomu to konomazaru to ni,副,無論喜歡與否,好むと好まざるとに（このむとこのまざるとに）関係（かんけい）なく、変化（へんか）は起（お）きる。,無論喜歡與否，變化都會發生。
N2,連体詞・慣用表現（N2）,是が非でも,ぜがひでも,ze ga hi demo,副,無論如何；務必,是が非でも（ぜがひでも）、この試合（しあい）には勝（か）ちたい。,無論如何都想贏下這場比賽。
N2,連体詞・慣用表現（N2）,何が何でも,なにがなんでも,nani ga nan demo,副,無論如何；不管怎樣,何が何でも（なにがなんでも）、締（し）め切（き）りに間（ま）に合（あ）わせる。,無論如何都要趕上截止日期。
N2,連体詞・慣用表現（N2）,何としても,なんとしても,nan to shite mo,副,無論如何,何としても（なんとしても）、この夢（ゆめ）を実現（じつげん）させたい。,無論如何都想實現這個夢想。
N2,連体詞・慣用表現（N2）,是非とも,ぜひとも,zehi tomo,副,務必；一定,是非とも（ぜひとも）一度（いちど）お会（あ）いしたいです。,無論如何都想見您一面。
N2,連体詞・慣用表現（N2）,願わくは,ねがわくは,negawaku wa,副,但願；希望,願わくは（ねがわくは）、彼（かれ）の無事（ぶじ）を祈（いの）りたい。,但願能為他的平安祈禱。
N2,連体詞・慣用表現（N2）,ともすると,ともすると,tomo suru to,副,往往；動不動就,一人（ひとり）だと、ともすると怠（なま）けてしまう。,一個人的話，往往容易偷懶。
N2,連体詞・慣用表現（N2）,何気なく,なにげなく,nanige naku,副,若無其事地；無意中,何気なく（なにげなく）見（み）た番組（ばんぐみ）が面白（おもしろ）かった。,無意中看的節目很有趣。
N2,連体詞・慣用表現（N2）,それとなく,それとなく,sore to naku,副,委婉地；暗示地,彼女（かのじょ）にそれとなく気持（きも）ちを伝（つた）えた。,委婉地向她傳達了心意。
N2,連体詞・慣用表現（N2）,あいにく,あいにく,ainiku,副,不巧；偏偏,あいにく、その日（ひ）は都合（つごう）が悪（わる）い。,不巧，那天我不方便。
N2,連体詞・慣用表現（N2）,折しも,おりしも,orishimo,副,恰好在那時,折しも（おりしも）桜（さくら）が満開（まんかい）で、絶好（ぜっこう）の花見（はなみ）だった。,恰好櫻花盛開，是賞花的絕佳時機。
N2,連体詞・慣用表現（N2）,ことごとく,ことごとく,kotogotoku,副,全部；統統,彼（かれ）の予想（よそう）はことごとく外（はず）れた。,他的預測統統落空了。
N2,連体詞・慣用表現（N2）,十中八九,じっちゅうはっく,jicchū hakku,副,十之八九,十中八九（じっちゅうはっく）、明日（あした）は晴（は）れるだろう。,十之八九，明天會放晴吧。
