level,category,word,word_furigana,kana,romaji,pos,meaning_zh,example_furigana,example_zh
N2,カタカナ語②（N2）,プロ,プロ,プロ,puro,名,專業；職業選手,彼女[かのじょ]はプロの 料理人[りょうりにん]です。,她是專業的廚師。
N2,カタカナ語②（N2）,コンタクト,コンタクト,コンタクト,kontakuto,名,聯繫；接觸,取引先[とりひきさき]とコンタクトを 取[と]ります。,和客戶取得聯繫。
N2,カタカナ語②（N2）,ハードル,ハードル,ハードル,hādoru,名,難關；門檻,この 計画[けいかく]にはまだ 高[たか]いハードルがあります。,這個計畫還有很高的難關。
N2,カタカナ語②（N2）,モットー,モットー,モットー,mottō,名,座右銘；信條,「あきらめない」が 私[わたし]のモットーです。,「不放棄」是我的座右銘。
N1,名詞：抽象・概念①（N1）,帰結,帰結[きけつ],きけつ,kiketsu,名,結論；歸結,この 議論[ぎろん]の 帰結[きけつ]は、 誰[だれ]の 目[め]にも 明[あき]らかだった。,這場討論的結論，在任何人眼中都很清楚。
N1,名詞：抽象・概念①（N1）,所産,所産[しょさん],しょさん,shosan,名,產物；成果,この 作品[さくひん]は 長年[ながねん]の 努力[どりょく]の 所産[しょさん]だ。,這件作品是多年努力的產物。
N1,名詞：抽象・概念①（N1）,産物,産物[さんぶつ],さんぶつ,sanbutsu,名,產物,現代[げんだい] 社会[しゃかい]の 便利[べんり]さは、 技術[ぎじゅつ]の 産物[さんぶつ]である。,現代社會的便利，是技術的產物。
N1,名詞：抽象・概念①（N1）,賜物,賜物[たまもの],たまもの,tamamono,名,成果；恩賜,成功[せいこう]は 日々[ひび]の 努力[どりょく]の 賜物[たまもの]だ。,成功是每日努力的成果。
N1,名詞：抽象・概念①（N1）,集大成,集大成[しゅうたいせい],しゅうたいせい,shūtaisei,名,集大成,この 本[ほん]は 彼[かれ]の 研究[けんきゅう]の 集大成[しゅうたいせい]だ。,這本書是他研究的集大成。
N1,名詞：抽象・概念①（N1）,醍醐味,醍醐味[だいごみ],だいごみ,daigomi,名,真正的樂趣；精髓,苦労[くろう]の 末[すえ]に 成功[せいこう]する 所[ところ]に、 仕事[しごと]の 醍醐味[だいごみ]がある。,歷經辛勞後獲得成功，正是工作真正的樂趣所在。
N1,名詞：抽象・概念①（N1）,極致,極致[きょくち],きょくち,kyokuchi,名,極致,この 庭園[ていえん]は 日本[にほん] 美[び]の 極致[きょくち]と 言[い]える。,這座庭園可謂日本美的極致。
N1,名詞：抽象・概念①（N1）,究極,究極[きゅうきょく],きゅうきょく,kyūkyoku,名,終極；最終,究極[きゅうきょく]の 目標[もくひょう]は、 世界[せかい]の 平和[へいわ]だ。,終極目標是世界和平。
N1,名詞：抽象・概念①（N1）,真価,真価[しんか],しんか,shinka,名,真正的價值,困難[こんなん]な 時[とき]こそ、 人[ひと]の 真価[しんか]が 問[と]われる。,正是在困難時，才能看出一個人真正的價值。
N1,名詞：抽象・概念①（N1）,世界観,世界観[せかいかん],せかいかん,sekaikan,名,世界觀,この 小説[しょうせつ]は 独特[どくとく]の 世界観[せかいかん]を 持[も]っている。,這部小說擁有獨特的世界觀。
N1,名詞：抽象・概念①（N1）,人生観,人生観[じんせいかん],じんせいかん,jinseikan,名,人生觀,旅[たび]の 経験[けいけん]が 私[わたし]の 人生観[じんせいかん]を 変[か]えた。,旅行的經歷改變了我的人生觀。
N1,名詞：抽象・概念①（N1）,先入観,先入観[せんにゅうかん],せんにゅうかん,sennyūkan,名,先入為主的觀念；成見,先入観[せんにゅうかん]を 捨[す]てて、 事実[じじつ]を 見[み]るべきだ。,應當拋開成見，看清事實。
N1,名詞：抽象・概念①（N1）,固定観念,固定観念[こていかんねん],こていかんねん,koteikannen,名,固有觀念；刻板印象,男女[だんじょ]の 役割[やくわり]に 対[たい]する 固定観念[こていかんねん]は 薄[うす]れつつある。,對男女角色的刻板印象正在淡化。
N1,名詞：抽象・概念①（N1）,詭弁,詭弁[きべん],きべん,kiben,名,詭辯,そんな 詭弁[きべん]では、 誰[だれ]も 納得[なっとく]しないだろう。,那種詭辯，誰也不會信服吧。
N1,名詞：抽象・概念①（N1）,逆説,逆説[ぎゃくせつ],ぎゃくせつ,gyakusetsu,名,悖論；反論,「 急[いそ]がば 回[まわ]れ」は 一種[いっしゅ]の 逆説[ぎゃくせつ]だ。,「欲速則不達」是一種悖論。
N1,名詞：抽象・概念①（N1）,背理,背理[はいり],はいり,hairi,名,悖理；違反邏輯,その 主張[しゅちょう]には 明[あき]らかな 背理[はいり]が 含[ふく]まれている。,那個主張中包含明顯的邏輯矛盾。
N1,名詞：抽象・概念①（N1）,条理,条理[じょうり],じょうり,jōri,名,條理；道理,彼[かれ]の 説明[せつめい]は 条理[じょうり]が 通[とお]っていて 分[わ]かりやすい。,他的說明條理分明，容易理解。
N1,名詞：抽象・概念①（N1）,道理,道理[どうり],どうり,dōri,名,道理,彼[かれ]の 言[い]うことには 道理[どうり]がある。,他說的話有道理。
N1,名詞：抽象・概念①（N1）,善悪,善悪[ぜんあく],ぜんあく,zen'aku,名,善惡,子供[こども]に 善悪[ぜんあく]の 区別[くべつ]を 教[おし]えるのは 親[おや]の 役目[やくめ]だ。,教導孩子分辨善惡是父母的職責。
N1,名詞：抽象・概念①（N1）,虚実,虚実[きょじつ],きょじつ,kyojitsu,名,虛實；真假,噂[うわさ]の 虚実[きょじつ]を 確[たし]かめる 必要[ひつよう]がある。,有必要查明傳聞的真假。
N1,名詞：抽象・概念①（N1）,真偽,真偽[しんぎ],しんぎ,shingi,名,真偽,この 情報[じょうほう]の 真偽[しんぎ]はまだ 分[わ]からない。,這則資訊的真偽尚不清楚。
N1,名詞：抽象・概念①（N1）,正邪,正邪[せいじゃ],せいじゃ,seija,名,正邪,正邪[せいじゃ]を 見極[みきわ]めるのは 容易[ようい]ではない。,要辨明正邪並不容易。
N1,名詞：抽象・概念①（N1）,適否,適否[てきひ],てきひ,tekihi,名,是否適當,計画[けいかく]の 適否[てきひ]を 慎重[しんちょう]に 判断[はんだん]する。,慎重判斷計畫是否恰當。
N1,名詞：抽象・概念①（N1）,良否,良否[りょうひ],りょうひ,ryōhi,名,好壞,製品[せいひん]の 良否[りょうひ]を 検査[けんさ]で 確[たし]かめる。,透過檢查確認產品的好壞。
N1,名詞：抽象・概念①（N1）,成否,成否[せいひ],せいひ,seihi,名,成敗,事業[じぎょう]の 成否[せいひ]は 準備[じゅんび]にかかっている。,事業的成敗取決於準備。
N1,名詞：抽象・概念①（N1）,存亡,存亡[そんぼう],そんぼう,sonbō,名,存亡,会社[かいしゃ]の 存亡[そんぼう]がかかった 重要[じゅうよう]な 決断[けつだん]だ。,這是攸關公司存亡的重要決斷。
N1,名詞：抽象・概念①（N1）,消息,消息[しょうそく],しょうそく,shōsoku,名,消息；音訊,彼[かれ]とは 十年[じゅうねん] 前[まえ]から 消息[しょうそく]が 途絶[とだ]えている。,和他從十年前起就斷了音訊。
N1,名詞：抽象・概念①（N1）,動静,動静[どうせい],どうせい,dōsei,名,動靜；動向,相手[あいて]チームの 動静[どうせい]を 注意深[ちゅういぶか]く 見守[みまも]る。,密切注意對方隊伍的動向。
N1,名詞：抽象・概念①（N1）,機微,機微[きび],きび,kibi,名,微妙之處；細膩情感,彼女[かのじょ]は 人[ひと]の 心[こころ]の 機微[きび]をよく 理解[りかい]している。,她很懂得人心的微妙。
N1,名詞：抽象・概念①（N1）,委細,委細[いさい],いさい,isai,名,詳情,委細[いさい]は 面談[めんだん]の 際[さい]に 説明[せつめい]いたします。,詳情將於面談時說明。
N1,名詞：抽象・概念①（N1）,梗概,梗概[こうがい],こうがい,kōgai,名,梗概；大綱,レポートの 前[まえ]に、 物語[ものがたり]の 梗概[こうがい]をまとめた。,在報告前，整理了故事的梗概。
N1,名詞：抽象・概念①（N1）,粗筋,粗筋[あらすじ],あらすじ,arasuji,名,情節梗概,映画[えいが]を 見[み]る 前[まえ]に 粗筋[あらすじ]を 読[よ]んでおいた。,看電影前先讀了劇情大綱。
N1,名詞：抽象・概念①（N1）,論旨,論旨[ろんし],ろんし,ronshi,名,論點主旨,この 文章[ぶんしょう]は 論旨[ろんし]が 明確[めいかく]で 説得力[せっとくりょく]がある。,這篇文章論點明確，有說服力。
N1,名詞：抽象・概念①（N1）,趣意,趣意[しゅい],しゅい,shui,名,宗旨；意圖,会[かい]の 設立[せつりつ]の 趣意[しゅい]を 文書[ぶんしょ]にまとめた。,將成立這個會的宗旨整理成文件。
N1,名詞：抽象・概念①（N1）,大義,大義[たいぎ],たいぎ,taigi,名,大義,彼[かれ]は 正義[せいぎ]という 大義[たいぎ]のために 戦[たたか]った。,他為正義這一大義而戰。
N1,名詞：抽象・概念①（N1）,名分,名分[めいぶん],めいぶん,meibun,名,名分,改革[かいかく]を 進[すす]めるだけの 名分[めいぶん]が 必要[ひつよう]だ。,需要有足以推動改革的名分。
N1,名詞：抽象・概念①（N1）,本分,本分[ほんぶん],ほんぶん,honbun,名,本分,学生[がくせい]の 本分[ほんぶん]は 勉強[べんきょう]することだ。,學生的本分是讀書。
N1,名詞：抽象・概念①（N1）,職分,職分[しょくぶん],しょくぶん,shokubun,名,職分；本職,自分[じぶん]の 職分[しょくぶん]を 果[は]たすことが 大切[たいせつ]だ。,盡到自己的職責很重要。
N1,名詞：抽象・概念①（N1）,天命,天命[てんめい],てんめい,tenmei,名,天命,人事[じんじ]を 尽[つ]くして 天命[てんめい]を 待[ま]つ。,盡人事而聽天命。
N1,名詞：抽象・概念①（N1）,宿命,宿命[しゅくめい],しゅくめい,shukumei,名,宿命,二人[ふたり]の 出会[であ]いは 宿命[しゅくめい]だったのかもしれない。,兩人的相遇或許是宿命。
N1,名詞：抽象・概念①（N1）,因縁,因縁[いんねん],いんねん,innen,名,因緣；宿怨,彼[かれ]とは 不思議[ふしぎ]な 因縁[いんねん]で 結[むす]ばれている。,我和他有著不可思議的緣分。
N1,名詞：抽象・概念①（N1）,由縁,由縁[ゆえん],ゆえん,yuen,名,緣由,地名[ちめい]の 由縁[ゆえん]を 調[しら]べてみると 面白[おもしろ]い。,查一查地名的由來會很有趣。
N1,名詞：抽象・概念①（N1）,所以,所以[ゆえん],ゆえん,yuen,名,緣故；原因,彼[かれ]が 名医[めいい]と 呼[よ]ばれる 所以[ゆえん]がよく 分[わ]かった。,我終於明白他被稱為名醫的緣故。
N1,名詞：抽象・概念①（N1）,いわれ,いわれ,いわれ,iware,名,緣由；來歷,この 祭[まつ]りには 古[ふる]いいわれがある。,這個祭典有著古老的由來。
N1,名詞：抽象・概念①（N1）,礎,礎[いしずえ],いしずえ,ishizue,名,基石；基礎,先人[せんじん]たちが 国[くに]の 礎[いしずえ]を 築[きず]いた。,前人們奠定了國家的基石。
N1,名詞：抽象・概念①（N1）,枠組,枠組[わくぐみ],わくぐみ,wakugumi,名,框架；架構,新[あたら]しい 制度[せいど]の 枠組[わくぐみ]が 固[かた]まった。,新制度的框架已經定案。
N1,名詞：抽象・概念①（N1）,因果,因果[いんが],いんが,inga,名,因果,二[ふた]つの 出来事[できごと]に 因果[いんが]の 関係[かんけい]はない。,這兩件事之間沒有因果關係。
N1,名詞：抽象・概念①（N1）,相関,相関[そうかん],そうかん,sōkan,名,相關,気温[きおん]と 売上[うりあげ]には 相関[そうかん]が 見[み]られる。,氣溫與銷售額之間可以看到相關性。
N1,名詞：抽象・概念①（N1）,連鎖,連鎖[れんさ],れんさ,rensa,名,連鎖,一[ひと]つの 失敗[しっぱい]が 連鎖[れんさ]して 大[おお]きな 事故[じこ]になった。,一個失誤連鎖引發了重大事故。
N1,名詞：抽象・概念①（N1）,真髄,真髄[しんずい],しんずい,shinzui,名,精髓,長年[ながねん]の 修行[しゅぎょう]で 芸[げい]の 真髄[しんずい]を 極[きわ]めた。,經多年修行，參透了技藝的精髓。
N1,名詞：抽象・概念①（N1）,根幹,根幹[こんかん],こんかん,konkan,名,根本；主幹,教育[きょういく]は 国[くに]づくりの 根幹[こんかん]をなす。,教育構成國家建設的根本。
N1,名詞：抽象・概念①（N1）,根本,根本[こんぽん],こんぽん,konpon,名,根本,問題[もんだい]を 根本[こんぽん]から 解決[かいけつ]する 必要[ひつよう]がある。,有必要從根本解決問題。
N1,名詞：抽象・概念①（N1）,原理,原理[げんり],げんり,genri,名,原理,てこの 原理[げんり]を 使[つか]えば、 重[おも]い 物[もの]も 動[うご]かせる。,利用槓桿原理，連重物也能移動。
N1,名詞：抽象・概念①（N1）,摂理,摂理[せつり],せつり,setsuri,名,天理；法則,生[う]まれて 死[し]ぬのは 自然[しぜん]の 摂理[せつり]だ。,生老病死是自然的法則。
N1,名詞：抽象・概念①（N1）,源泉,源泉[げんせん],げんせん,gensen,名,源泉,好奇心[こうきしん]こそが 創造[そうぞう]の 源泉[げんせん]だ。,好奇心正是創造的源泉。
N1,名詞：抽象・概念①（N1）,淵源,淵源[えんげん],えんげん,engen,名,淵源；起源,この 習慣[しゅうかん]の 淵源[えんげん]は 古代[こだい]にさかのぼる。,這個習俗的淵源可追溯至古代。
N1,名詞：抽象・概念①（N1）,全容,全容[ぜんよう],ぜんよう,zen'yō,名,全貌,事件[じけん]の 全容[ぜんよう]がようやく 明[あき]らかになった。,事件的全貌終於水落石出。
N1,名詞：抽象・概念①（N1）,全貌,全貌[ぜんぼう],ぜんぼう,zenbō,名,全貌,調査[ちょうさ]によって 計画[けいかく]の 全貌[ぜんぼう]が 見[み]えてきた。,透過調查，計畫的全貌逐漸浮現。
N1,名詞：抽象・概念①（N1）,総体,総体[そうたい],そうたい,sōtai,名,整體,社会[しゃかい]の 総体[そうたい]として 問題[もんだい]を 捉[とら]えるべきだ。,應把問題當作社會整體來看待。
N1,名詞：抽象・概念①（N1）,通念,通念[つうねん],つうねん,tsūnen,名,通念；一般觀念,社会[しゃかい]の 通念[つうねん]にとらわれず、 自由[じゆう]に 考[かんが]える。,不被社會的普遍觀念束縛，自由地思考。
N1,名詞：抽象・概念①（N1）,主眼,主眼[しゅがん],しゅがん,shugan,名,主要著眼點,この 改革[かいかく]は 効率化[こうりつか]に 主眼[しゅがん]を 置[お]いている。,這場改革的重點放在提升效率。
N1,名詞：抽象・概念①（N1）,眼目,眼目[がんもく],がんもく,ganmoku,名,要點；核心,計画[けいかく]の 眼目[がんもく]はコスト 削減[さくげん]にある。,計畫的核心在於削減成本。
N1,名詞：抽象・概念①（N1）,真意,真意[しんい],しんい,shin'i,名,真意,彼[かれ]の 言葉[ことば]の 真意[しんい]を 測[はか]りかねている。,我難以揣測他話中的真意。
N1,名詞：抽象・概念①（N1）,本意,本意[ほんい],ほんい,hon'i,名,本意,争[あらそ]うのは 私[わたし]の 本意[ほんい]ではない。,爭執並非我的本意。
N1,名詞：抽象・概念①（N1）,本旨,本旨[ほんし],ほんし,honshi,名,主旨,話[はなし]が 本旨[ほんし]から 外[はず]れてしまった。,話題偏離了主旨。
N1,名詞：抽象・概念①（N1）,含意,含意[がんい],がんい,gan'i,名,含意,この 一文[いちぶん]には 深[ふか]い 含意[がんい]がある。,這一句話有深刻的含意。
N1,名詞：抽象・概念①（N1）,意向,意向[いこう],いこう,ikō,名,意向,相手[あいて]の 意向[いこう]を 確[たし]かめてから 返事[へんじ]をする。,確認對方的意向後再回覆。
N1,名詞：抽象・概念①（N1）,趣向,趣向[しゅこう],しゅこう,shukō,名,巧思；創意設計,パーティーに 様々[さまざま]な 趣向[しゅこう]を 凝[こ]らした。,為派對費盡巧思。
N1,名詞：抽象・概念①（N1）,志向,志向[しこう],しこう,shikō,名,志向；取向,若者[わかもの]の 安定[あんてい] 志向[しこう]が 強[つよ]まっている。,年輕人的求穩取向正在增強。
N1,名詞：抽象・概念①（N1）,骨格,骨格[こっかく],こっかく,kokkaku,名,骨架；框架,まず 論文[ろんぶん]の 骨格[こっかく]を 組[く]み 立[た]てる。,首先搭建論文的骨架。
N1,名詞：抽象・概念①（N1）,大枠,大枠[おおわく],おおわく,ōwaku,名,大框架,計画[けいかく]の 大枠[おおわく]についてはすでに 合意[ごうい]した。,關於計畫的大框架已經達成共識。
N1,名詞：抽象・概念①（N1）,序列,序列[じょれつ],じょれつ,joretsu,名,序列；排序,この 会社[かいしゃ]では 年齢[ねんれい]による 序列[じょれつ]が 根強[ねづよ]い。,這家公司裡按年齡排的序列根深蒂固。
N1,名詞：抽象・概念①（N1）,階層,階層[かいそう],かいそう,kaisō,名,階層,社会[しゃかい]の 様々[さまざま]な 階層[かいそう]から 意見[いけん]を 集[あつ]める。,從社會各階層蒐集意見。
N1,名詞：抽象・概念①（N1）,側面,側面[そくめん],そくめん,sokumen,名,側面；一面,物事[ものごと]には 必[かなら]ず 良[よ]い 側面[そくめん]と 悪[わる]い 側面[そくめん]がある。,事物必定有好的一面與壞的一面。
N1,名詞：抽象・概念①（N1）,要因,要因[よういん],よういん,yōin,名,要因；因素,失敗[しっぱい]の 要因[よういん]を 一[ひと]つずつ 分析[ぶんせき]する。,逐一分析失敗的因素。
N1,名詞：抽象・概念①（N1）,元凶,元凶[げんきょう],げんきょう,genkyō,名,罪魁禍首,睡眠[すいみん] 不足[ぶそく]が 体調[たいちょう] 不良[ふりょう]の 元凶[げんきょう]だ。,睡眠不足是身體不適的元兇。
N1,名詞：抽象・概念①（N1）,顛末,顛末[てんまつ],てんまつ,tenmatsu,名,始末；來龍去脈,事故[じこ]の 顛末[てんまつ]を 上司[じょうし]に 報告[ほうこく]した。,向上司報告了事故的來龍去脈。
N1,名詞：抽象・概念①（N1）,成り行き,成り行[なりゆ]き,なりゆき,nariyuki,名,事態發展；趨勢,今後[こんご]の 成[な]り 行[ゆ]きを 静[しず]かに 見守[みまも]る。,靜靜關注今後的發展。
N1,名詞：抽象・概念②（N1）,大略,大略[たいりゃく],たいりゃく,tairyaku,名,大略；概要,まず 計画[けいかく]の 大略[たいりゃく]を 説明[せつめい]します。,首先說明計畫的大略。
N1,名詞：抽象・概念②（N1）,要諦,要諦[ようてい],ようてい,yōtei,名,要領；精要,成功[せいこう]の 要諦[ようてい]は 諦[あきら]めないことだ。,成功的要訣在於不放棄。
N1,名詞：抽象・概念②（N1）,盲点,盲点[もうてん],もうてん,mōten,名,盲點,そこはみんなが 見落[みお]としがちな 盲点[もうてん]だった。,那裡是大家容易忽略的盲點。
N1,名詞：抽象・概念②（N1）,難点,難点[なんてん],なんてん,nanten,名,缺點；難處,この 案[あん]は 費用[ひよう]が 高[たか]いのが 難点[なんてん]だ。,這個方案的缺點是費用高。
N1,名詞：抽象・概念②（N1）,美点,美点[びてん],びてん,biten,名,優點,誰[だれ]にでも 美点[びてん]と 欠点[けってん]がある。,每個人都有優點和缺點。
N1,名詞：抽象・概念②（N1）,利点,利点[りてん],りてん,riten,名,優點；好處,この 方法[ほうほう]には 時間[じかん]を 節約[せつやく]できる 利点[りてん]がある。,這個方法有節省時間的好處。
N1,名詞：抽象・概念②（N1）,難所,難所[なんしょ],なんしょ,nansho,名,險要處；難關,登山道[とざんどう]で 最[もっと]も 危険[きけん]な 難所[なんしょ]を 越[こ]えた。,越過了登山道上最危險的難關。
N1,名詞：抽象・概念②（N1）,勘所,勘所[かんどころ],かんどころ,kandokoro,名,關鍵；要點,仕事[しごと]の 勘所[かんどころ]を 押[お]さえれば 効率[こうりつ]が 上[あ]がる。,抓住工作的要點，效率就會提升。
N1,名詞：抽象・概念②（N1）,要所,要所[ようしょ],ようしょ,yōsho,名,要點；要地,説明[せつめい]の 要所[ようしょ]だけをメモに 取[と]った。,只把說明的要點記了下來。
N1,名詞：抽象・概念②（N1）,急所,急所[きゅうしょ],きゅうしょ,kyūsho,名,要害；關鍵,相手[あいて]の 議論[ぎろん]の 急所[きゅうしょ]を 突[つ]いた。,戳中了對方論點的要害。
N1,名詞：抽象・概念②（N1）,肝要,肝要[かんよう],かんよう,kan'yō,名,至關重要,何事[なにごと]も 辛抱[しんぼう]が 肝要[かんよう]だ。,凡事忍耐最為重要。
N1,名詞：抽象・概念②（N1）,枢要,枢要[すうよう],すうよう,sūyō,名,樞要；核心,彼[かれ]は 組織[そしき]の 枢要[すうよう]な 地位[ちい]に 就[つ]いた。,他就任了組織的核心職位。
N1,名詞：抽象・概念②（N1）,肝腎,肝腎[かんじん],かんじん,kanjin,名,關鍵；最重要,肝腎[かんじん]なところで 彼[かれ]は 約束[やくそく]を 破[やぶ]った。,在最關鍵的地方，他違背了約定。
N1,名詞：抽象・概念②（N1）,実体,実体[じったい],じったい,jittai,名,實體；實質,この 会社[かいしゃ]は 名前[なまえ]だけで 実体[じったい]がない。,這家公司只有名字，沒有實體。
N1,名詞：抽象・概念②（N1）,内実,内実[ないじつ],ないじつ,naijitsu,名,內情；實情,華[はな]やかに 見[み]えるが、 内実[ないじつ]は 苦[くる]しいらしい。,看似光鮮，內情似乎很艱難。
N1,名詞：抽象・概念②（N1）,真相,真相[しんそう],しんそう,shinsō,名,真相,事件[じけん]の 真相[しんそう]はまだ 闇[やみ]の 中[なか]だ。,事件的真相仍在迷霧之中。
N1,名詞：抽象・概念②（N1）,虚構,虚構[きょこう],きょこう,kyokō,名,虛構,この 物語[ものがたり]は 全[すべ]て 虚構[きょこう]である。,這個故事全屬虛構。
N1,名詞：抽象・概念②（N1）,建前,建前[たてまえ],たてまえ,tatemae,名,場面話；原則,建前[たてまえ]と 本音[ほんね]を 使[つか]い 分[わ]けるのは 難[むずか]しい。,要區分場面話和真心話很難。
N1,名詞：抽象・概念②（N1）,本音,本音[ほんね],ほんね,honne,名,真心話,酒[さけ]が 入[はい]ると 彼[かれ]は 本音[ほんね]を 漏[も]らす。,一喝了酒，他就會吐露真心話。
N1,名詞：抽象・概念②（N1）,表向き,表向[おもてむ]き,おもてむき,omotemuki,名,表面上,表向[おもてむ]きは 友好[ゆうこう] 的[てき]だが、 内心[ないしん]は 複雑[ふくざつ]だ。,表面上友好，內心卻很複雜。
N1,名詞：抽象・概念②（N1）,内幕,内幕[うちまく],うちまく,uchimaku,名,內幕,記者[きしゃ]が 業界[ぎょうかい]の 内幕[うちまく]を 暴[あば]いた。,記者揭露了業界的內幕。
N1,名詞：抽象・概念②（N1）,水面下,水面下[すいめんか],すいめんか,suimenka,名,水面下；暗中,交渉[こうしょう]は 水面下[すいめんか]で 進[すす]められた。,談判在暗中進行。
N1,名詞：抽象・概念②（N1）,伏線,伏線[ふくせん],ふくせん,fukusen,名,伏筆,この 場面[ばめん]は 後[のち]の 展開[てんかい]の 伏線[ふくせん]になっている。,這一幕是後續發展的伏筆。
N1,名詞：抽象・概念②（N1）,布石,布石[ふせき],ふせき,fuseki,名,佈局；鋪墊,将来[しょうらい]のために 早[はや]くから 布石[ふせき]を 打[う]っておく。,為將來及早佈局。
N1,名詞：抽象・概念②（N1）,前触れ,前触[まえぶ]れ,まえぶれ,maebure,名,前兆；預告,この 地震[じしん]は 大災害[だいさいがい]の 前触[まえぶ]れかもしれない。,這場地震或許是大災難的前兆。
N1,名詞：抽象・概念②（N1）,兆候,兆候[ちょうこう],ちょうこう,chōkō,名,徵兆,景気[けいき] 回復[かいふく]の 兆候[ちょうこう]が 見[み]え 始[はじ]めた。,開始出現景氣復甦的徵兆。
N1,名詞：抽象・概念②（N1）,予兆,予兆[よちょう],よちょう,yochō,名,預兆,大[おお]きな 変化[へんか]の 予兆[よちょう]を 感[かん]じる。,感覺到重大變化的預兆。
N1,名詞：抽象・概念②（N1）,前兆,前兆[ぜんちょう],ぜんちょう,zenchō,名,前兆,頭痛[ずつう]は 風邪[かぜ]の 前兆[ぜんちょう]であることが 多[おお]い。,頭痛常是感冒的前兆。
N1,名詞：抽象・概念②（N1）,徴候,徴候[ちょうこう],ちょうこう,chōkō,名,徵候,患者[かんじゃ]に 回復[かいふく]の 徴候[ちょうこう]が 現[あらわ]れた。,病人身上出現了康復的徵候。
N1,名詞：抽象・概念②（N1）,形跡,形跡[けいせき],けいせき,keiseki,名,痕跡；跡象,部屋[へや]には 誰[だれ]かが 侵入[しんにゅう]した 形跡[けいせき]があった。,房間裡有人侵入過的痕跡。
N1,名詞：抽象・概念②（N1）,痕跡,痕跡[こんせき],こんせき,konseki,名,痕跡,古代[こだい]の 集落[しゅうらく]の 痕跡[こんせき]が 発見[はっけん]された。,發現了古代聚落的痕跡。
N1,名詞：抽象・概念②（N1）,余韻,余韻[よいん],よいん,yoin,名,餘韻,演奏[えんそう]が 終[お]わっても 美[うつく]しい 余韻[よいん]が 残[のこ]った。,演奏結束後仍留有優美的餘韻。
N1,名詞：抽象・概念②（N1）,余波,余波[よは],よは,yoha,名,餘波；影響,不況[ふきょう]の 余波[よは]が 中小[ちゅうしょう] 企業[きぎょう]に 及[およ]んだ。,不景氣的餘波波及中小企業。
N1,名詞：抽象・概念②（N1）,反響,反響[はんきょう],はんきょう,hankyō,名,迴響；反應,彼女[かのじょ]の 発言[はつげん]は 大[おお]きな 反響[はんきょう]を 呼[よ]んだ。,她的發言引起了很大的迴響。
N1,名詞：抽象・概念②（N1）,含み,含[ふく]み,ふくみ,fukumi,名,言外之意；餘地,彼[かれ]の 返事[へんじ]には 何[なに]か 含[ふく]みがあった。,他的回答裡有些言外之意。
N1,名詞：抽象・概念②（N1）,含蓄,含蓄[がんちく],がんちく,ganchiku,名,含蓄；深意,恩師[おんし]の 言葉[ことば]は 含蓄[がんちく]に 富[と]んでいる。,恩師的話語富有深意。
N1,名詞：抽象・概念②（N1）,趣,趣[おもむき],おもむき,omomuki,名,情趣；韻味,古[ふる]い 町並[まちな]みには 独特[どくとく]の 趣[おもむき]がある。,古老的街景有著獨特的韻味。
N1,名詞：抽象・概念②（N1）,風情,風情[ふぜい],ふぜい,fuzei,名,風情,雨[あめ]に 濡[ぬ]れた 庭[にわ]は 一段[いちだん]と 風情[ふぜい]がある。,被雨淋濕的庭院更添風情。
N1,名詞：抽象・概念②（N1）,情趣,情趣[じょうしゅ],じょうしゅ,jōshu,名,情趣,この 庭園[ていえん]は 四季[しき] 折々[おりおり]の 情趣[じょうしゅ]に 富[と]む。,這座庭園富有四季各異的情趣。
N1,名詞：抽象・概念②（N1）,雅趣,雅趣[がしゅ],がしゅ,gashu,名,雅趣,茶室[ちゃしつ]の 設[しつら]えには 雅趣[がしゅ]が 感[かん]じられる。,茶室的佈置讓人感受到雅趣。
N1,名詞：抽象・概念②（N1）,興趣,興趣[きょうしゅ],きょうしゅ,kyōshu,名,興致；趣味,物語[ものがたり]は 後半[こうはん]に 向[む]けて 興趣[きょうしゅ]を 増[ま]す。,故事到了後半愈發引人入勝。
N1,名詞：抽象・概念②（N1）,極意,極意[ごくい],ごくい,gokui,名,秘訣；精髓,師匠[ししょう]から 剣術[けんじゅつ]の 極意[ごくい]を 授[さず]かった。,從師傅那裡習得了劍術的精髓。
N1,名詞：抽象・概念②（N1）,真骨頂,真骨頂[しんこっちょう],しんこっちょう,shinkocchō,名,真本事；真正價值,この 難局[なんきょく]でこそ 彼[かれ]の 真骨頂[しんこっちょう]が 発揮[はっき]される。,正是在這困局中，他才能大展真本事。
N1,名詞：抽象・概念②（N1）,本領,本領[ほんりょう],ほんりょう,honryō,名,本領；專長,彼[かれ]は 難[むずか]しい 交渉[こうしょう]で 本領[ほんりょう]を 発揮[はっき]した。,他在艱難的談判中發揮了本領。
N1,名詞：抽象・概念②（N1）,持ち味,持ち味[もちあじ],もちあじ,mochiaji,名,特色；風味,選手[せんしゅ]それぞれの 持[も]ち 味[あじ]を 生[い]かしたチームだ。,這支隊伍發揮了每位選手各自的特色。
N1,名詞：抽象・概念②（N1）,妙味,妙味[みょうみ],みょうみ,myōmi,名,妙趣；妙處,投資[とうし]には 大[おお]きな 妙味[みょうみ]があるが、 危険[きけん]も 伴[ともな]う。,投資有很大的妙處，但也伴隨風險。
