level,category,word,kana,romaji,pos,meaning_zh,example,example_zh
N1,名詞：社会問題・環境（N1補充）,生息,せいそく,seisoku,名／動III,棲息；生存,この湿原（しつげん）には絶滅（ぜつめつ）危惧種（きぐしゅ）の鳥（とり）が生息（せいそく）している。,這片濕原棲息著瀕危物種的鳥類。
N1,名詞：社会問題・環境（N1補充）,淘汰,とうた,tōta,名／動III,淘汰,競争（きょうそう）の激化（げきか）で、中小（ちゅうしょう）企業（きぎょう）の淘汰（とうた）が進（すす）んでいる。,隨著競爭加劇，中小企業的淘汰正在加速。
N1,名詞：社会問題・環境（N1補充）,捕獲,ほかく,hokaku,名／動III,捕獲；捕捉,農作物（のうさくぶつ）を荒（あ）らす鹿（しか）の捕獲（ほかく）が各地（かくち）で行（おこな）われている。,各地都在捕捉破壞農作物的鹿。
N1,名詞：社会問題・環境（N1補充）,密猟,みつりょう,mitsuryō,名／動III,盜獵；非法狩獵,象牙（ぞうげ）目当（めあ）ての密猟（みつりょう）により、象（ぞう）の生息数（せいそくすう）が激減（げきげん）した。,以象牙為目標的盜獵使大象的棲息數量銳減。
N1,名詞：社会問題・環境（N1補充）,保全,ほぜん,hozen,名／動III,保護維護；保全,開発（かいはつ）と自然（しぜん）環境（かんきょう）の保全（ほぜん）をどう両立（りょうりつ）させるかが課題（かだい）だ。,如何兼顧開發與自然環境的保護是一大課題。
N1,名詞：社会問題・環境（N1補充）,偽装,ぎそう,gisō,名／動III,偽裝；假冒（標示）,産地（さんち）を偽装（ぎそう）した食品（しょくひん）が出回（でまわ）り、消費者（しょうひしゃ）の不信（ふしん）を招（まね）いた。,偽造產地的食品流入市面，引發消費者不信任。
N1,名詞：社会問題・環境（N1補充）,利権,りけん,riken,名,利權；既得利益,公共（こうきょう）事業（じぎょう）をめぐる利権（りけん）の構造（こうぞう）にメスが入（い）れられた。,圍繞公共工程的利益結構被大刀闊斧地整頓。
N1,名詞：社会問題・環境（N1補充）,不祥事,ふしょうじ,fushōji,名,醜聞；不名譽事件,相次（あいつ）ぐ不祥事（ふしょうじ）で、その企業（きぎょう）の株価（かぶか）は暴落（ぼうらく）した。,接連不斷的醜聞使該企業的股價暴跌。
N1,名詞：社会問題・環境（N1補充）,帰化,きか,kika,名／動III,歸化，入籍；（生物）歸化,日本（にほん）に帰化（きか）して選挙権（せんきょけん）を得（え）る外国人（がいこくじん）も増（ふ）えている。,歸化日本以取得選舉權的外國人也在增加。
N1,名詞：社会問題・環境（N1補充）,土壌,どじょう,dojō,名,土壤；（喻）孕育環境,工場（こうじょう）跡地（あとち）から基準値（きじゅんち）を超（こ）える土壌（どじょう）汚染（おせん）が見（み）つかった。,工廠舊址被發現超過標準值的土壤污染。
N1,名詞：社会問題・環境（N1補充）,排ガス,はいガス,haigasu,名,廢氣；（車輛）排放氣體,ディーゼル車（しゃ）の排（はい）ガス規制（きせい）が大幅（おおはば）に強化（きょうか）された。,柴油車的廢氣排放規範被大幅加強。
N1,名詞：社会問題・環境（N1補充）,景観,けいかん,keikan,名,景觀,高層（こうそう）ビルの建設（けんせつ）が歴史（れきし）的（てき）な景観（けいかん）を損（そこ）なうと反対（はんたい）運動（うんどう）が起（お）きた。,高樓建設將破壞歷史景觀，因而引發反對運動。
N1,名詞：社会問題・環境（N1補充）,検疫,けんえき,ken'eki,名／動III,檢疫,空港（くうこう）の検疫（けんえき）で感染（かんせん）の疑（うたが）いのある乗客（じょうきゃく）が確認（かくにん）された。,機場檢疫發現了疑似感染的乘客。
N1,名詞：社会問題・環境（N1補充）,隔離,かくり,kakuri,名／動III,隔離,感染者（かんせんしゃ）は一定（いってい）期間（きかん）、指定（してい）施設（しせつ）に隔離（かくり）された。,感染者被隔離在指定設施一段時間。
N1,名詞：社会問題・環境（N1補充）,ホームレス,ホームレス,hōmuresu,名,無家可歸者；街友,市（し）はホームレスの自立（じりつ）を支援（しえん）する住宅（じゅうたく）制度（せいど）を設（もう）けた。,市政府設立了支援街友自立的住宅制度。
N1,名詞：社会問題・環境（N1補充）,炊き出し,たきだし,takidashi,名,賑災供食；施粥,被災地（ひさいち）ではボランティアによる炊（た）き出（だ）しが連日（れんじつ）行（おこな）われた。,在災區，志工連日提供賑災伙食。
N1,名詞：社会問題・環境（N1補充）,義援金,ぎえんきん,gienkin,名,賑災捐款,全国（ぜんこく）から寄（よ）せられた義援金（ぎえんきん）は被災者（ひさいしゃ）に配分（はいぶん）された。,來自全國的賑災捐款被分配給了災民。
N1,名詞：社会問題・環境（N1補充）,匿名,とくめい,tokumei,名,匿名,匿名（とくめい）の投稿（とうこう）による誹謗（ひぼう）中傷（ちゅうしょう）が社会（しゃかい）問題（もんだい）となっている。,匿名發文的誹謗中傷已成為社會問題。
N1,名詞：社会問題・環境（N1補充）,風評,ふうひょう,fūhyō,名,風評；謠傳（造成的負面影響）,事故（じこ）の後（あと）、風評（ふうひょう）被害（ひがい）で地元（じもと）の農産物（のうさんぶつ）が売（う）れなくなった。,事故之後，因謠言損害，當地農產品變得賣不出去。
N1,名詞：産業・労働・経営（N1補充）,請負,うけおい,ukeoi,名,承包；包工,この工事（こうじ）は一括（いっかつ）して請負（うけおい）に出（だ）されることになった。,這項工程決定整批發包出去。
N1,名詞：産業・労働・経営（N1補充）,操業,そうぎょう,sōgyō,名／動III,開工；（工廠）運轉作業,需要（じゅよう）の低迷（ていめい）を受（う）けて、工場（こうじょう）は操業（そうぎょう）を一時（いちじ）停止（ていし）した。,受需求低迷影響，工廠暫時停工。
N1,名詞：産業・労働・経営（N1補充）,就労,しゅうろう,shūrō,名／動III,就業；從事勞動,外国人（がいこくじん）の就労（しゅうろう）をめぐる制度（せいど）の見直（みなお）しが進（すす）められている。,針對外國人就業的制度檢討正在進行中。
N1,名詞：産業・労働・経営（N1補充）,出向,しゅっこう,shukkō,名／動III,借調；外派（到關係企業任職）,彼（かれ）は来月（らいげつ）から子会社（こがいしゃ）へ出向（しゅっこう）することが決（き）まった。,他確定下個月起借調到子公司。
N1,名詞：産業・労働・経営（N1補充）,赴任,ふにん,funin,名／動III,赴任；上任,単身（たんしん）で海外（かいがい）の支店（してん）に赴任（ふにん）することになり、準備（じゅんび）に追（お）われている。,決定隻身赴海外分店上任，正忙於準備。
N1,名詞：産業・労働・経営（N1補充）,過労,かろう,karō,名,過勞,過労（かろう）による健康（けんこう）被害（ひがい）を防（ふせ）ぐため、残業（ざんぎょう）時間（じかん）が規制（きせい）された。,為防止過勞造成的健康損害，加班時間受到了限制。
N1,名詞：産業・労働・経営（N1補充）,争議,そうぎ,sōgi,名,爭議；（勞資）糾紛,解雇（かいこ）をめぐる労働（ろうどう）争議（そうぎ）が長期化（ちょうきか）し、裁判（さいばん）に発展（はってん）した。,圍繞解僱的勞資糾紛長期化，發展成了訴訟。
N1,名詞：産業・労働・経営（N1補充）,役員,やくいん,yakuin,名,董監事；幹部人員,株主（かぶぬし）総会（そうかい）で新（あたら）しい役員（やくいん）の人事（じんじ）が承認（しょうにん）された。,股東大會上批准了新任董監事的人事案。
N1,名詞：産業・労働・経営（N1補充）,見習い,みならい,minarai,名,見習；學徒,彼（かれ）は板前（いたまえ）の見習（みなら）いとして、毎朝（まいあさ）誰（だれ）よりも早（はや）く店（みせ）に入（はい）る。,他作為廚師學徒，每天早上比誰都早進店。
N1,名詞：産業・労働・経営（N1補充）,熟練,じゅくれん,jukuren,名／動III,熟練,熟練（じゅくれん）した職人（しょくにん）の技（わざ）は、機械（きかい）では容易（ようい）に再現（さいげん）できない。,熟練工匠的技藝，機器難以輕易重現。
N1,名詞：産業・労働・経営（N1補充）,技能,ぎのう,ginō,名,技能,若手（わかて）に技能（ぎのう）を伝承（でんしょう）することが、製造業（せいぞうぎょう）の課題（かだい）となっている。,向年輕人傳承技能，成為製造業的課題。
N1,名詞：産業・労働・経営（N1補充）,起業,きぎょう,kigyō,名／動III,創業；開創事業,彼女（かのじょ）は大学（だいがく）在学中（ざいがくちゅう）に起業（きぎょう）し、注目（ちゅうもく）を集（あつ）めている。,她在大學在學期間創業，備受矚目。
N1,名詞：産業・労働・経営（N1補充）,創業,そうぎょう,sōgyō,名／動III,創立（公司、店鋪）,当社（とうしゃ）は創業（そうぎょう）百年（ひゃくねん）を迎（むか）え、記念（きねん）事業（じぎょう）を計画（けいかく）している。,本公司迎來創立百年，正在規劃紀念活動。
N1,名詞：産業・労働・経営（N1補充）,合理化,ごうりか,gōrika,名／動III,合理化；（經營）精簡,経営（けいえい）の合理化（ごうりか）に伴（ともな）い、いくつかの部門（ぶもん）が統合（とうごう）された。,隨著經營合理化，數個部門遭到整併。
N1,名詞：産業・労働・経営（N1補充）,増産,ぞうさん,zōsan,名／動III,增產,注文（ちゅうもん）が殺到（さっとう）したため、工場（こうじょう）は増産（ぞうさん）体制（たいせい）に切（き）り替（か）えた。,由於訂單蜂擁而至，工廠切換為增產體制。
N1,名詞：産業・労働・経営（N1補充）,特許,とっきょ,tokkyo,名,專利,新技術（しんぎじゅつ）の特許（とっきょ）をめぐって、両社（りょうしゃ）は法廷（ほうてい）で争（あらそ）っている。,兩家公司正圍繞新技術的專利在法庭上交鋒。
N1,名詞：産業・労働・経営（N1補充）,商標,しょうひょう,shōhyō,名,商標,商標（しょうひょう）を無断（むだん）で使用（しよう）した業者（ぎょうしゃ）が、損害（そんがい）賠償（ばいしょう）を求（もと）められた。,擅自使用商標的業者被要求損害賠償。
N1,名詞：産業・労働・経営（N1補充）,銘柄,めいがら,meigara,名,品牌；（股票等的）標的名稱,この酒蔵（さかぐら）の銘柄（めいがら）は、海外（かいがい）でも高（たか）い評価（ひょうか）を得（え）ている。,這家酒廠的品牌在海外也獲得高度評價。
N1,名詞：産業・労働・経営（N1補充）,販路,はんろ,hanro,名,銷路；銷售通路,国内（こくない）市場（しじょう）の縮小（しゅくしょう）を受（う）け、海外（かいがい）に販路（はんろ）を広（ひろ）げている。,因應國內市場縮小，正向海外拓展銷路。
N1,名詞：産業・労働・経営（N1補充）,子会社,こがいしゃ,kogaisha,名,子公司,採算（さいさん）の取（と）れない子会社（こがいしゃ）は、売却（ばいきゃく）される見通（みとお）しだ。,不敷成本的子公司預計將被出售。
N1,名詞：産業・労働・経営（N1補充）,再編,さいへん,saihen,名／動III,重組；改組,業界（ぎょうかい）再編（さいへん）の波（なみ）が押（お）し寄（よ）せ、合併（がっぺい）が相次（あいつ）いでいる。,業界重組的浪潮湧來，合併案接連不斷。
N1,名詞：産業・労働・経営（N1補充）,参入,さんにゅう,sannyū,名／動III,進入（市場）；加入,異業種（いぎょうしゅ）からの参入（さんにゅう）が相次（あいつ）ぎ、競争（きょうそう）が激化（げきか）している。,來自不同行業的加入接連不斷，競爭日趨激烈。
N1,名詞：産業・労働・経営（N1補充）,競合,きょうごう,kyōgō,名／動III,競爭；同業競爭（對手）,競合（きょうごう）他社（たしゃ）との差別化（さべつか）を図（はか）るため、新（あら）たなサービスを打（う）ち出（だ）した。,為與競爭同業做出區隔，推出了新服務。
N1,名詞：産業・労働・経営（N1補充）,斜陽,しゃよう,shayō,名,夕陽（比喻沒落、走下坡）,かつて栄（さか）えた炭鉱（たんこう）の町（まち）は、斜陽（しゃよう）産業（さんぎょう）とともに衰退（すいたい）した。,曾經繁榮的煤礦小鎮，隨著夕陽產業一同衰退。
N1,名詞：産業・労働・経営（N1補充）,養殖,ようしょく,yōshoku,名／動III,養殖,この地域（ちいき）では、真珠（しんじゅ）の養殖（ようしょく）が主要（しゅよう）な産業（さんぎょう）となっている。,在這個地區，珍珠養殖是主要產業。
N1,名詞：産業・労働・経営（N1補充）,畜産,ちくさん,chikusan,名,畜牧業,飼料（しりょう）価格（かかく）の上昇（じょうしょう）が、畜産（ちくさん）農家（のうか）の経営（けいえい）を圧迫（あっぱく）している。,飼料價格上漲，壓迫著畜牧農家的經營。
N1,名詞：産業・労働・経営（N1補充）,専業,せんぎょう,sengyō,名,專職；專營,兼業（けんぎょう）農家（のうか）が増（ふ）える一方（いっぽう）で、専業（せんぎょう）で農業（のうぎょう）を営（いとな）む人（ひと）は減（へ）っている。,兼業農家增加的同時，專職務農的人正在減少。
N1,名詞：産業・労働・経営（N1補充）,嘱託,しょくたく,shokutaku,名,特約人員；約聘,定年（ていねん）後（ご）も嘱託（しょくたく）として同（おな）じ職場（しょくば）で働（はたら）き続（つづ）ける人（ひと）が多（おお）い。,許多人退休後仍以約聘身分繼續在同一職場工作。
N1,名詞：産業・労働・経営（N1補充）,日雇い,ひやとい,hiyatoi,名,按日僱用；日僱工,彼（かれ）は日雇（ひやと）いの仕事（しごと）で生計（せいけい）を立（た）てながら、資格（しかく）取得（しゅとく）を目指（めざ）している。,他靠打零工維持生計，同時以考取證照為目標。
N1,名詞：産業・労働・経営（N1補充）,休業,きゅうぎょう,kyūgyō,名／動III,停業；歇業（暫時）,設備（せつび）の点検（てんけん）のため、工場（こうじょう）は三日間（みっかかん）の臨時（りんじ）休業（きゅうぎょう）に入（はい）った。,為進行設備檢查，工廠進入為期三天的臨時停業。
N1,名詞：産業・労働・経営（N1補充）,年俸,ねんぽう,nenpō,名,年薪,実績（じっせき）に応（おう）じて年俸（ねんぽう）が決（き）まる制度（せいど）を導入（どうにゅう）する企業（きぎょう）が増（ふ）えた。,引進依實績決定年薪制度的企業增加了。
N1,名詞：産業・労働・経営（N1補充）,取締役,とりしまりやく,torishimariyaku,名,董事,取締役（とりしまりやく）会（かい）で、新規（しんき）事業（じぎょう）への投資（とうし）が正式（せいしき）に決定（けってい）された。,董事會上正式決定了對新事業的投資。
N1,名詞：産業・労働・経営（N1補充）,跡継ぎ,あとつぎ,atotsugi,名,接班人；繼承人,息子（むすこ）が家業（かぎょう）の跡継（あとつ）ぎになることを拒（こば）み、店（みせ）の将来（しょうらい）が案（あん）じられる。,兒子拒絕成為家業的接班人，店的未來令人擔憂。
N1,名詞：産業・労働・経営（N1補充）,世襲,せしゅう,seshū,名／動III,世襲,この旅館（りょかん）では、経営（けいえい）が代々（だいだい）世襲（せしゅう）で受（う）け継（つ）がれてきた。,這家旅館的經營代代以世襲方式傳承下來。
N1,名詞：産業・労働・経営（N1補充）,暖簾,のれん,noren,名,門簾；（老店的）商譽字號,百年（ひゃくねん）続（つづ）く店（みせ）の暖簾（のれん）を守（まも）るため、味（あじ）には一切（いっさい）妥協（だきょう）しない。,為守護延續百年的老店招牌，在味道上絕不妥協。
N1,名詞：産業・労働・経営（N1補充）,転売,てんばい,tenbai,名／動III,轉賣；轉售,人気（にんき）商品（しょうひん）を買（か）い占（し）めて高値（たかね）で転売（てんばい）する行為（こうい）が問題視（もんだいし）されている。,囤購熱門商品再高價轉售的行為受到質疑。
N1,名詞：産業・労働・経営（N1補充）,売れ行き,うれゆき,ureyuki,名,銷路；銷售情況,発売（はつばい）直後（ちょくご）から売（う）れ行（ゆ）きが好調（こうちょう）で、増産（ぞうさん）が決定（けってい）した。,開賣後銷售情況便十分暢旺，決定增產。
N1,名詞：産業・労働・経営（N1補充）,品薄,しなうす,shinausu,名,缺貨；供貨短缺,原料（げんりょう）不足（ぶそく）の影響（えいきょう）で、この商品（しょうひん）は品薄（しなうす）の状態（じょうたい）が続（つづ）いている。,受原料不足影響，這項商品持續處於缺貨狀態。
N1,名詞：産業・労働・経営（N1補充）,労災,ろうさい,rōsai,名,職災；工傷（勞動災害）,現場（げんば）での事故（じこ）が労災（ろうさい）と認定（にんてい）され、補償（ほしょう）が支払（しはら）われた。,工地事故被認定為職災，支付了補償。
N1,名詞：産業・労働・経営（N1補充）,解任,かいにん,kainin,名／動III,解職；免職,不正（ふせい）が発覚（はっかく）し、社長（しゃちょう）は株主（かぶぬし）総会（そうかい）で解任（かいにん）された。,弊案曝光後，社長在股東大會上遭到解職。
N1,名詞：産業・労働・経営（N1補充）,配属,はいぞく,haizoku,名／動III,分派（部門）；配置,新入（しんにゅう）社員（しゃいん）は研修（けんしゅう）を終（お）えた後（あと）、各（かく）部署（ぶしょ）に配属（はいぞく）される。,新進員工結訓後，被分派到各部門。
N1,名詞：産業・労働・経営（N1補充）,異動,いどう,idō,名／動III,人事調動,春（はる）の人事（じんじ）異動（いどう）で、彼（かれ）は営業（えいぎょう）から企画（きかく）部門（ぶもん）へ移（うつ）った。,在春季人事調動中，他從業務轉到企劃部門。
N1,動詞（一段）語彙二（N1補充）,高じる,こうじる,koujiru,動II,（程度）加深；愈演愈烈,趣味（しゅみ）が高（こう）じて、ついに専門店（せんもんてん）を開（ひら）くことになった。,興趣愈發濃厚，最後竟開起了一家專門店。
N1,動詞（一段）語彙二（N1補充）,極める,きわめる,kiwameru,動II,達到極點；精通；徹底鑽研,彼女（かのじょ）は茶道（さどう）の道（みち）を極（きわ）めるため、生涯（しょうがい）修行（しゅぎょう）を続（つづ）けた。,她為了精通茶道之路，畢生持續修行。
N1,動詞（一段）語彙二（N1補充）,諫める,いさめる,isameru,動II,勸諫；規勸（上位者）,側近（そっきん）は王（おう）の無謀（むぼう）な計画（けいかく）を必死（ひっし）に諫（いさ）めた。,近臣拚命勸諫國王魯莽的計畫。
N1,動詞（一段）語彙二（N1補充）,しらける,しらける,shirakeru,動II,掃興；氣氛變冷,彼（かれ）の無神経（むしんけい）な一言（ひとこと）で、その場（ば）の雰囲気（ふんいき）が一気（いっき）にしらけた。,因為他那句欠考慮的話，現場氣氛一下子冷掉了。
N1,動詞（一段）語彙二（N1補充）,取り決める,とりきめる,torikimeru,動II,商定；議定；約定,両社（りょうしゃ）は納期（のうき）と価格（かかく）を契約書（けいやくしょ）で取（と）り決（き）めた。,兩家公司在合約中商定了交期與價格。
N1,動詞（一段）語彙二（N1補充）,こみ上げる,こみあげる,komiageru,動II,（情緒、淚水）湧上；哽咽,優勝（ゆうしょう）の瞬間（しゅんかん）、熱（あつ）いものが胸（むね）にこみ上（あ）げてきた。,奪冠的那一瞬間，一股熱流湧上心頭。
N1,動詞（一段）語彙二（N1補充）,持ちこたえる,もちこたえる,mochikotaeru,動II,支撐住；堅持住,老舗（しにせ）は不況（ふきょう）の中（なか）でも辛（かろ）うじて持（も）ちこたえている。,老店在不景氣中也勉強撐了下來。
N1,動詞（一段）語彙二（N1補充）,こしらえる,こしらえる,koshiraeru,動II,製作；做（飯）；籌措,祖母（そぼ）は有（あ）り合（あ）わせの材料（ざいりょう）で夕食（ゆうしょく）をこしらえた。,祖母用現成的材料做了晚飯。
N1,動詞（一段）語彙二（N1補充）,群れる,むれる,mureru,動II,群聚；成群結隊,若者（わかもの）は群（む）れることを嫌（きら）い、単独行動（たんどくこうどう）を好（この）む傾向（けいこう）がある。,年輕人有討厭群聚、偏好單獨行動的傾向。
N1,動詞（一段）語彙二（N1補充）,熟れる,うれる,ureru,動II,（果實）成熟,庭（にわ）の柿（かき）が真（ま）っ赤（か）に熟（う）れて、収穫（しゅうかく）の時期（じき）を迎（むか）えた。,院子裡的柿子熟得通紅，迎來了採收時節。
N1,動詞（一段）語彙二（N1補充）,ぶれる,ぶれる,bureru,動II,晃動；（方針、立場）搖擺不定,政府（せいふ）の方針（ほうしん）がぶれるたびに、現場（げんば）は混乱（こんらん）する。,每當政府方針搖擺，第一線就陷入混亂。
N1,動詞（一段）語彙二（N1補充）,損じる,そんじる,sonjiru,動II,損害；弄壞；（接動詞後）做壞、失敗,機嫌（きげん）を損（そん）じないよう、言葉（ことば）を慎重（しんちょう）に選（えら）んだ。,為了不惹對方不高興，謹慎地選擇了措辭。
N1,動詞（一段）語彙二（N1補充）,詰めかける,つめかける,tsumekakeru,動II,蜂擁而至；擠滿,会見場（かいけんじょう）には大勢（おおぜい）の報道陣（ほうどうじん）が詰（つ）めかけた。,大批媒體記者蜂擁到記者會現場。
N1,動詞（一段）語彙二（N1補充）,突っぱねる,つっぱねる,tsuppaneru,動II,斷然拒絕；一口回絕,会社（かいしゃ）は住民（じゅうみん）の補償要求（ほしょうようきゅう）を冷（つめ）たく突（つ）っぱねた。,公司冷淡地斷然拒絕了居民的賠償要求。
N1,動詞（一段）語彙二（N1補充）,ほどける,ほどける,hodokeru,動II,鬆開；解開；（緊張）緩解,彼女（かのじょ）の冗談（じょうだん）で、張（は）り詰（つ）めていた緊張（きんちょう）がほどけた。,因為她的玩笑，原本緊繃的情緒鬆弛了下來。
N1,動詞（一段）語彙二（N1補充）,かぶれる,かぶれる,kabureru,動II,（皮膚）過敏起疹；沉迷於（外來風尚）,新（あたら）しい化粧品（けしょうひん）で肌（はだ）がかぶれてしまった。,用了新化妝品，皮膚起了疹子。
N1,動詞（一段）語彙二（N1補充）,やつれる,やつれる,yatsureru,動II,憔悴；消瘦,長（なが）い看病（かんびょう）の疲（つか）れで、彼女（かのじょ）はすっかりやつれてしまった。,因長期看護的疲累，她整個人憔悴不堪。
N1,動詞（一段）語彙二（N1補充）,憂える,うれえる,ureeru,動II,憂慮；擔憂,識者（しきしゃ）たちは活字離（かつじばな）れが進（すす）む現状（げんじょう）を憂（うれ）えている。,有識之士憂心閱讀風氣日益低落的現狀。
N1,動詞（一段）語彙二（N1補充）,にじみ出る,にじみでる,nijimideru,動II,滲出；（人品、情感）自然流露,何気（なにげ）ない言葉（ことば）の端々（はしばし）に、彼（かれ）の人柄（ひとがら）がにじみ出（で）ている。,不經意的言詞細節中，自然流露出他的人品。
N1,動詞（一段）語彙二（N1補充）,突きつける,つきつける,tsukitsukeru,動II,擺到面前；強硬提出（要求、證據）,労働組合（ろうどうくみあい）は経営陣（けいえいじん）に要求書（ようきゅうしょ）を突（つ）きつけた。,工會向經營層強硬遞出要求書。
N1,動詞（一段）語彙二（N1補充）,責め立てる,せめたてる,semetateru,動II,嚴厲責問；催逼,記者（きしゃ）たちは担当者（たんとうしゃ）を責（せ）め立（た）て、説明（せつめい）を求（もと）めた。,記者們嚴詞逼問負責人，要求說明。
N1,動詞（一段）語彙二（N1補充）,探り当てる,さぐりあてる,saguriateru,動II,探尋到；查出；摸索找到,調査団（ちょうさだん）はついに事故（じこ）の原因（げんいん）を探（さぐ）り当（あ）てた。,調查團終於查出了事故的原因。
N1,動詞（一段）語彙二（N1補充）,使い捨てる,つかいすてる,tsukaisuteru,動II,用完即丟,資源（しげん）を使（つか）い捨（す）てる生活様式（せいかつようしき）を見直（みなお）す時期（じき）に来（き）ている。,是時候重新檢視用完即丟的生活方式了。
N1,動詞（一段）語彙二（N1補充）,吐き捨てる,はきすてる,hakisuteru,動II,吐掉；（輕蔑地）狠狠說出,彼（かれ）は「くだらない」と吐（は）き捨（す）てるように言（い）って部屋（へや）を出（で）た。,他狠狠丟下一句「無聊」就走出了房間。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,澄み切る,すみきる,sumikiru,動I,（天空、水等）澄澈清朗,澄（す）み切（き）った秋空（あきぞら）の下（もと）、遠（とお）くの山並（やまな）みまで見渡（みわた）せた。,在澄澈的秋日晴空下，可以遠眺連綿的山脈。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,疲れ切る,つかれきる,tsukarekiru,動I,精疲力盡,深夜（しんや）まで残業（ざんぎょう）が続（つづ）き、彼（かれ）はすっかり疲（つか）れ切（き）っていた。,連日加班到深夜，他已經徹底精疲力盡了。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,弱り切る,よわりきる,yowarikiru,動I,束手無策，困窘至極,資金繰（しきんぐ）りの目処（めど）が立（た）たず、社長（しゃちょう）はすっかり弱（よわ）り切（き）っていた。,資金週轉毫無頭緒，社長已經徹底束手無策。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,冷え切る,ひえきる,hiekiru,動I,（感情、關係等）徹底冷淡,二人（ふたり）の関係（かんけい）はすでに冷（ひ）え切（き）っており、修復（しゅうふく）の見込（みこ）みはない。,兩人的關係早已徹底冷淡，看不出有修復的可能。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,言い切る,いいきる,iikiru,動I,斷言，說死,彼女（かのじょ）は証拠（しょうこ）もないのに、自分（じぶん）が正（ただ）しいと言（い）い切（き）った。,她明明沒有證據，卻斷言自己是對的。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,断ち切る,たちきる,tachikiru,動I,斬斷，割捨（緣分、惡習等）,過去（かこ）のしがらみを断（た）ち切（き）って、新（あたら）しい人生（じんせい）を歩（あゆ）み始（はじ）めた。,斬斷過去的牽絆，開始邁向新的人生。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,生き抜く,いきぬく,ikinuku,動I,頑強地活下去，堅強生存,戦争（せんそう）の混乱（こんらん）を生（い）き抜（ぬ）いた祖母（そぼ）は、いつも前向（まえむ）きだった。,從戰爭混亂中堅強活下來的祖母，總是很積極樂觀。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,勝ち抜く,かちぬく,kachinuku,動I,一路獲勝到底，過關斬將,激（はげ）しい競争（きょうそう）を勝（か）ち抜（ぬ）いて、彼（かれ）はついに優勝（ゆうしょう）を果（は）たした。,他在激烈的競爭中一路獲勝，終於奪得了冠軍。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,やり抜く,やりぬく,yarinuku,動I,堅持到底，貫徹完成,途中（とちゅう）で何度（なんど）も挫（くじ）けそうになったが、最後（さいご）までやり抜（ぬ）いた。,中途好幾次幾乎想放棄，但還是堅持到了最後。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,選び抜く,えらびぬく,erabinuku,動I,精挑細選,品質（ひんしつ）にこだわり、産地（さんち）から選（えら）び抜（ぬ）いた食材（しょくざい）だけを使用（しよう）する。,講究品質，只使用從產地精挑細選出來的食材。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,鍛え抜く,きたえぬく,kitaenuku,動I,千錘百鍊，徹底鍛鍊,長年（ながねん）鍛（きた）え抜（ぬ）かれた技術（ぎじゅつ）が、この作品（さくひん）には表（あらわ）れている。,這件作品展現出了多年千錘百鍊出的技藝。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,考え抜く,かんがえぬく,kangaenuku,動I,深思熟慮，反覆思考到最後,考（かんが）え抜（ぬ）いた末（すえ）に、彼（かれ）は留学（りゅうがく）を決意（けつい）した。,經過反覆深思熟慮後，他下定決心去留學。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,耐え抜く,たえぬく,taenuku,動I,忍耐到底，堅持撐過,過酷（かこく）な訓練（くんれん）を耐（た）え抜（ぬ）いた選手（せんしゅ）だけが代表（だいひょう）に選（えら）ばれる。,只有撐過嚴酷訓練的選手才能被選為代表。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,書き抜く,かきぬく,kakinuku,動I,摘錄，抄出重點,論文（ろんぶん）に必要（ひつよう）な部分（ぶぶん）だけを資料（しりょう）から書（か）き抜（ぬ）いた。,只從資料中摘錄出論文所需要的部分。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,引き抜く,ひきぬく,hikinuku,動I,拔出；挖角,有力（ゆうりょく）な社員（しゃいん）をライバル社（しゃ）に引（ひ）き抜（ぬ）かれてしまった。,得力的員工被競爭對手公司挖角走了。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,教え込む,おしえこむ,oshiekomu,動I,灌輸，反覆教導使其牢記,新入社員（しんにゅうしゃいん）には、まず基本（きほん）のマナーを徹底的（てっていてき）に教（おし）え込（こ）む。,對新進員工，首先會徹底灌輸基本的禮儀規範。
N1,複合動詞（〜切る・〜抜く等）（N1補充）,惚れ込む,ほれこむ,horekomu,動I,深深迷戀，非常喜愛,その職人（しょくにん）の技（わざ）にすっかり惚（ほ）れ込（こ）み、弟子入（でしい）りを志願（しがん）した。,對那位工匠的技藝深深著迷，因而志願拜師學藝。
